spec,estimate,std_error,conf_low,conf_high,p_value,rep,scenario,att_true,treat_share,n_units,n_obs
tvc,0.12162844421492691,0.014458482825332866,0.09329033860618358,0.14996654982367025,5.1907157638136825e-17,46,jensen_full_like,0.1112,0.4676,5000,10000
safe,0.11442350222316051,0.014650395411142294,0.08570925485805075,0.14313774958827027,6.905014500695248e-15,46,jensen_full_like,0.1112,0.4676,5000,10000
full,0.10506712352608695,0.014693552616359662,0.07626828959307774,0.13386595745909616,9.890680499188511e-13,46,jensen_full_like,0.1112,0.4676,5000,10000
base,0.16865201810804129,0.014461803912355877,0.14030740328834332,0.19699663292773925,5.0169933541144694e-31,47,jensen_full_like,0.1112,0.4726,5000,10000
tvc,0.14694284964878002,0.01452352340986155,0.11847726683682702,0.175408432460733,7.821263700076217e-24,47,jensen_full_like,0.1112,0.4726,5000,10000
safe,0.1370086880352689,0.014722204526395617,0.10815369739050093,0.16586367868003685,1.935012532902878e-20,47,jensen_full_like,0.1112,0.4726,5000,10000
full,0.12381657186143537,0.014742116858845758,0.09492255376221694,0.1527105899606538,5.810425997320524e-17,47,jensen_full_like,0.1112,0.4726,5000,10000
base,0.16007351959734897,0.014286078076986545,0.13207332108612813,0.18807371810856982,8.484539433134841e-29,48,jensen_full_like,0.1112,0.4826,5000,10000
tvc,0.14623169740475356,0.014340104002851352,0.11812561002460625,0.17433778478490086,3.507595560184322e-24,48,jensen_full_like,0.1112,0.4826,5000,10000
safe,0.13168976518032957,0.014541035189729986,0.10318985991052926,0.16018967045012988,1.8955121690375383e-19,48,jensen_full_like,0.1112,0.4826,5000,10000
full,0.12451618550990093,0.01455962201784239,0.09597985072641346,0.1530525202933884,1.5859668365186127e-17,48,jensen_full_like,0.1112,0.4826,5000,10000
base,0.15885060150673785,0.014367454163799242,0.1306909087961613,0.1870102942173144,4.315749426730126e-28,49,jensen_full_like,0.1112,0.484,5000,10000
tvc,0.14553604361231406,0.014471403764445008,0.11717261342826449,0.17389947379636364,1.4345625995906477e-23,49,jensen_full_like,0.1112,0.484,5000,10000
safe,0.134064612077082,0.014708490555577467,0.10523650032120264,0.16289272383296136,1.1182316719079554e-19,49,jensen_full_like,0.1112,0.484,5000,10000
full,0.12680774719198068,0.014739818845068838,0.09791823311700099,0.15569726126696037,1.0254116021861927e-17,49,jensen_full_like,0.1112,0.484,5000,10000
base,0.15293625655609705,0.014373485073522362,0.12476474347966918,0.18110776963252492,3.684754092793216e-26,50,jensen_full_like,0.1112,0.4754,5000,10000
tvc,0.1382170598202097,0.014501954409623293,0.10979375147190623,0.1666403681685132,2.36468523890315e-21,50,jensen_full_like,0.1112,0.4754,5000,10000
safe,0.1237167673674741,0.014613641234534493,0.09507455686479704,0.15235897787015115,3.3032686099023283e-17,50,jensen_full_like,0.1112,0.4754,5000,10000
full,0.11572084056046064,0.014695294172978293,0.08691859323920187,0.14452308788171941,4.1591514167115555e-15,50,jensen_full_like,0.1112,0.4754,5000,10000
base,0.12271708737902816,0.014141685905578953,0.09499989232341571,0.1504342824346406,5.3881874145769376e-18,51,jensen_full_like,0.1112,0.484,5000,10000
tvc,0.11211586298658151,0.01429353995799802,0.08410103945732124,0.1401306865158418,5.305547953085782e-15,51,jensen_full_like,0.1112,0.484,5000,10000
safe,0.09435920714246603,0.014290369468569049,0.0663505976582999,0.12236781662663215,4.447893120378705e-11,51,jensen_full_like,0.1112,0.484,5000,10000
full,0.08873291207083828,0.014352848935208912,0.06060184508228475,0.1168639790593918,6.821470632424655e-10,51,jensen_full_like,0.1112,0.484,5000,10000
base,0.1438053537218157,0.014263558128078908,0.11584929349938748,0.17176141394424388,1.115896488349517e-23,52,jensen_full_like,0.1112,0.4746,5000,10000
tvc,0.1288801031182933,0.014318130056534546,0.10081708388152513,0.15694312235506144,3.114657546108387e-19,52,jensen_full_like,0.1112,0.4746,5000,10000
safe,0.10725609522058727,0.014605874968353175,0.07862910631991996,0.13588308412125458,2.419487745012552e-13,52,jensen_full_like,0.1112,0.4746,5000,10000
full,0.09936235563353595,0.01463541672456744,0.0706774659546486,0.12804724531242329,1.2591145026628709e-11,52,jensen_full_like,0.1112,0.4746,5000,10000
base,0.16400570118526567,0.01415698484333578,0.13625852076264813,0.1917528816078832,1.2083114737154869e-30,53,jensen_full_like,0.1112,0.4796,5000,10000
tvc,0.152953702320471,0.01426196218020903,0.12500077009838897,0.18090663454255304,1.5141837718397965e-26,53,jensen_full_like,0.1112,0.4796,5000,10000
safe,0.13683404848972944,0.014564919357524787,0.1082873311112506,0.16538076586820827,8.501485424094881e-21,53,jensen_full_like,0.1112,0.4796,5000,10000
full,0.13115618595886827,0.014593005999875803,0.10255441977293478,0.15975795214480176,3.5174610967234844e-19,53,jensen_full_like,0.1112,0.4796,5000,10000
base,0.14881448105990508,0.01422363524936587,0.1209366682419136,0.17669229387789656,2.343824811972894e-25,54,jensen_full_like,0.1112,0.4734,5000,10000
tvc,0.13373411723804413,0.014320417593422978,0.10566661451136133,0.16180161996472692,1.432627057873996e-20,54,jensen_full_like,0.1112,0.4734,5000,10000
safe,0.1167456627764361,0.014511085471025401,0.08830445787664387,0.14518686767622832,1.0659871440024719e-15,54,jensen_full_like,0.1112,0.4734,5000,10000
full,0.11023601905016564,0.01452912353275512,0.08175946019903226,0.13871257790129904,3.873895211983557e-14,54,jensen_full_like,0.1112,0.4734,5000,10000
base,0.13873451535871154,0.01406188696129843,0.11117372335989323,0.16629530735752984,9.42132900704274e-23,55,jensen_full_like,0.1112,0.4826,5000,10000
tvc,0.1261156961521061,0.014177212520339783,0.09832887021106981,0.1539025220931424,7.978898978305041e-19,55,jensen_full_like,0.1112,0.4826,5000,10000
safe,0.10991695530234022,0.014371316204054421,0.08174969313195668,0.13808421747272376,2.4263525134808066e-14,55,jensen_full_like,0.1112,0.4826,5000,10000
full,0.10352819525381617,0.014399212255935151,0.07530625782643553,0.13175013268119679,7.444696655553307e-13,55,jensen_full_like,0.1112,0.4826,5000,10000
base,0.14210556934789811,0.014451015851190489,0.11378209873954732,0.1704290399562489,1.2924350409452382e-22,56,jensen_full_like,0.1112,0.4812,5000,10000
tvc,0.12534059066046285,0.014454642559929792,0.09701001183360061,0.1536711694873251,5.694193295524359e-18,56,jensen_full_like,0.1112,0.4812,5000,10000
safe,0.11241276514373812,0.014673709199258245,0.08365282359357788,0.14117270669389834,2.2044395080069392e-14,56,jensen_full_like,0.1112,0.4812,5000,10000
full,0.10339230785969968,0.014639229081849316,0.07469994609784367,0.13208466962155568,1.857118579367773e-12,56,jensen_full_like,0.1112,0.4812,5000,10000
base,0.13100581057015245,0.014273199113342247,0.10303085436383262,0.15898076677647227,6.264257528940844e-20,57,jensen_full_like,0.1112,0.4826,5000,10000
tvc,0.11508271940394477,0.01421901943991658,0.08721395340623339,0.14295148540165614,7.213761321280048e-16,57,jensen_full_like,0.1112,0.4826,5000,10000
safe,0.10570787984593101,0.014439906007338195,0.07740618413140458,0.13400957556045745,2.8634494048573946e-13,57,jensen_full_like,0.1112,0.4826,5000,10000
full,0.09656984624836745,0.01437099476674231,0.06840321408353894,0.12473647841319596,2.0232053727828854e-11,57,jensen_full_like,0.1112,0.4826,5000,10000
base,0.13490011067870336,0.014158542889074633,0.1071498765425514,0.16265034481485532,2.4351057296593843e-21,58,jensen_full_like,0.1112,0.492,5000,10000
tvc,0.12212170527442304,0.01425642987128414,0.09417961617858513,0.15006379437026093,1.40804249664831e-17,58,jensen_full_like,0.1112,0.492,5000,10000
safe,0.10573017505629845,0.01437182091257956,0.07756192367538295,0.13389842643721395,2.1907704308362536e-13,58,jensen_full_like,0.1112,0.492,5000,10000
full,0.09863705755342121,0.014416622665683068,0.07038099634997858,0.12689311875686385,8.754629465774862e-12,58,jensen_full_like,0.1112,0.492,5000,10000
base,0.13780428274555828,0.014254965914966986,0.10986506295137694,0.16574350253973963,6.462717281602294e-22,59,jensen_full_like,0.1112,0.4944,5000,10000
tvc,0.12065376635369565,0.014271202433747595,0.09268272356747001,0.1486248091399213,3.6402260385837246e-17,59,jensen_full_like,0.1112,0.4944,5000,10000
safe,0.11112003184922267,0.014469466777563535,0.08276039808969932,0.13947966560874603,1.9072348287341497e-14,59,jensen_full_like,0.1112,0.4944,5000,10000
full,0.10139312159453438,0.014490764458915744,0.07299174514660649,0.1297944980424623,2.9582104224242896e-12,59,jensen_full_like,0.1112,0.4944,5000,10000
base,0.16540478692209867,0.014429582706540933,0.13712332450533646,0.1936862493388609,4.795745654044962e-30,60,jensen_full_like,0.1112,0.4892,5000,10000
tvc,0.14591595496069798,0.014581578637704855,0.11733658599305785,0.1744953239283381,2.3553159141116895e-23,60,jensen_full_like,0.1112,0.4892,5000,10000
safe,0.13426149581364807,0.014899751283995902,0.10505851991841168,0.16346447170888445,2.8524130242814346e-19,60,jensen_full_like,0.1112,0.4892,5000,10000
full,0.1234274625292313,0.014934989439664818,0.09415542111800222,0.1526995039404604,1.7823791349157333e-16,60,jensen_full_like,0.1112,0.4892,5000,10000
base,0.12107047985859354,0.0143989257053756,0.09284910405998938,0.14929185565719771,5.366229219804597e-17,61,jensen_full_like,0.1112,0.4682,5000,10000
tvc,0.1093880721377033,0.014496504887744307,0.0809754446560156,0.13780069961939098,5.308778855746144e-14,61,jensen_full_like,0.1112,0.4682,5000,10000
safe,0.08986684267773525,0.014667442998548623,0.06111918265528578,0.11861450270018471,9.64366443966556e-10,61,jensen_full_like,0.1112,0.4682,5000,10000
full,0.0839926867791973,0.014722827034442389,0.055136476041077576,0.11284889751731703,1.2308904513654759e-8,61,jensen_full_like,0.1112,0.4682,5000,10000
base,0.13653181541598697,0.014524909671392139,0.10806351558136087,0.16500011525061306,8.108397869081599e-21,62,jensen_full_like,0.1112,0.484,5000,10000
tvc,0.12122192525017546,0.014458616917914554,0.09288355682480143,0.1495602936755495,6.576988520732795e-17,62,jensen_full_like,0.1112,0.484,5000,10000
safe,0.10191729224310603,0.014787305386298471,0.07293470625756587,0.13089987822864618,6.173717376586098e-12,62,jensen_full_like,0.1112,0.484,5000,10000
full,0.09427469382477822,0.014687775840129223,0.06548718216512742,0.12306220548442903,1.5027452998772237e-10,62,jensen_full_like,0.1112,0.484,5000,10000
base,0.15093095767954257,0.014500952340922366,0.12250961334980295,0.17935230200928218,4.0943316893988715e-25,63,jensen_full_like,0.1112,0.4776,5000,10000
tvc,0.13016989987770738,0.014566789618277011,0.10161951685551249,0.15872028289990228,5.572186891566477e-19,63,jensen_full_like,0.1112,0.4776,5000,10000
safe,0.12084511464267017,0.014828564952291255,0.09178166139376641,0.14990856789157392,4.578031168365524e-16,63,jensen_full_like,0.1112,0.4776,5000,10000
full,0.10890454015611457,0.014829471865898622,0.07983930938920329,0.13796977092302587,2.4116649598243296e-13,63,jensen_full_like,0.1112,0.4776,5000,10000
base,0.17380369769599152,0.014165502553684511,0.14603982286785971,0.20156757252412333,4.071317549751748e-34,64,jensen_full_like,0.1112,0.4846,5000,10000
tvc,0.16272016531508496,0.014258335380393013,0.13477434149002146,0.19066598914014846,8.466220438551189e-30,64,jensen_full_like,0.1112,0.4846,5000,10000
safe,0.1418848755934194,0.014393966207025547,0.11367322023296272,0.17009653095387606,1.0262140621017887e-22,64,jensen_full_like,0.1112,0.4846,5000,10000
full,0.13710098367942417,0.014431552496037893,0.10881566054619078,0.16538630681265756,3.164532853741266e-21,64,jensen_full_like,0.1112,0.4846,5000,10000
base,0.18218968040941896,0.014197125994619088,0.15436382477598817,0.21001553604284975,4.112923595396018e-37,65,jensen_full_like,0.1112,0.4888,5000,10000
tvc,0.16860300825775182,0.014255178458980819,0.14066337188495823,0.1965426446305454,7.457476889788958e-32,65,jensen_full_like,0.1112,0.4888,5000,10000
safe,0.15246319269966513,0.014417389557834412,0.12420562841522584,0.18072075698410442,7.29102733569606e-26,65,jensen_full_like,0.1112,0.4888,5000,10000
full,0.14559359333732608,0.014435868396887848,0.11729981119386593,0.17388737548078623,1.0772408641991193e-23,65,jensen_full_like,0.1112,0.4888,5000,10000
base,0.13877469494317285,0.014455364454578457,0.1104427012287986,0.1671066886575471,1.2247686019006662e-21,66,jensen_full_like,0.1112,0.4816,5000,10000
tvc,0.12652865697566923,0.014551795169460539,0.09800766253312265,0.1550496514182158,4.63504760117448e-18,66,jensen_full_like,0.1112,0.4816,5000,10000
safe,0.11459153792720986,0.014876690999917279,0.08543375935824084,0.1437493164961789,1.5950704242775342e-14,66,jensen_full_like,0.1112,0.4816,5000,10000
full,0.1082227704890864,0.01490853383188413,0.0790025811162966,0.1374429598618762,4.495702001286336e-13,66,jensen_full_like,0.1112,0.4816,5000,10000
base,0.12427095901909352,0.01435873107780547,0.0961283632428988,0.15241355479528823,6.571384858769974e-18,67,jensen_full_like,0.1112,0.4786,5000,10000
tvc,0.11067346823475545,0.01442122654138285,0.08240838360075194,0.13893855286875895,1.986450838269775e-14,67,jensen_full_like,0.1112,0.4786,5000,10000
safe,0.09500126918044474,0.014619954053887005,0.06634668577919586,0.12365585258169362,8.927961013367229e-11,67,jensen_full_like,0.1112,0.4786,5000,10000
full,0.08722980654767322,0.014623707683785287,0.058567866167012414,0.11589174692833402,2.615269722827123e-9,67,jensen_full_like,0.1112,0.4786,5000,10000
base,0.15175429093329865,0.014188188025593124,0.12394595339725367,0.17956262846934362,2.0517495909920087e-26,68,jensen_full_like,0.1112,0.488,5000,10000
tvc,0.13567212061877926,0.014271138001766537,0.10770120411691594,0.16364303712064257,2.9716997069501976e-21,68,jensen_full_like,0.1112,0.488,5000,10000
safe,0.12002444276214905,0.014450539457370518,0.09170190586852786,0.14834697965577023,1.262932479345362e-16,68,jensen_full_like,0.1112,0.488,5000,10000
full,0.11149936049745489,0.01446023170360423,0.08315782715028633,0.13984089384462345,1.4992733148242768e-14,68,jensen_full_like,0.1112,0.488,5000,10000
base,0.17927414863889404,0.01411796208701142,0.15160345141324974,0.20694484586453835,2.1925560038505827e-36,69,jensen_full_like,0.1112,0.4922,5000,10000
tvc,0.16230788564455315,0.014299132480724454,0.13428210097216634,0.19033367031693996,1.681653728992024e-29,69,jensen_full_like,0.1112,0.4922,5000,10000
safe,0.14096701344638646,0.01440508179352708,0.11273357193671973,0.16920045495605318,2.054664705073711e-22,69,jensen_full_like,0.1112,0.4922,5000,10000
full,0.13222523435883649,0.014503523237071964,0.10379885116523566,0.16065161755243731,1.0982304831370135e-19,69,jensen_full_like,0.1112,0.4922,5000,10000
base,0.17007139604050486,0.014550713989004743,0.14155252067271243,0.1985902714082973,3.713210361114642e-31,70,jensen_full_like,0.1112,0.4804,5000,10000
tvc,0.15790617652728844,0.014661233953754804,0.12917068600901327,0.18664166704556362,9.327802961740686e-27,70,jensen_full_like,0.1112,0.4804,5000,10000
safe,0.1437751136747196,0.01488836482039728,0.11459445483804778,0.1729557725113914,7.128461380061293e-22,70,jensen_full_like,0.1112,0.4804,5000,10000
full,0.13699055914234678,0.014931188677898746,0.10772596708729303,0.16625515119740053,6.476810305495186e-20,70,jensen_full_like,0.1112,0.4804,5000,10000
base,0.12779305894329646,0.01419791424408387,0.09996565836930385,0.15562045951728906,3.124426146383504e-19,71,jensen_full_like,0.1112,0.4832,5000,10000
tvc,0.11102123709494978,0.014291210962831577,0.0830109783123359,0.13903149587756364,9.5719817612875175e-15,71,jensen_full_like,0.1112,0.4832,5000,10000
safe,0.10083623704516717,0.014571955300439232,0.07227572947197874,0.1293967446183556,5.08966027070419e-12,71,jensen_full_like,0.1112,0.4832,5000,10000
full,0.09129855388072311,0.014597529918883518,0.06268792097646553,0.11990918678498069,4.323199490009783e-10,71,jensen_full_like,0.1112,0.4832,5000,10000
base,0.10669641435827905,0.01447364829411888,0.07832858497690645,0.13506424373965165,1.960151089030725e-13,72,jensen_full_like,0.1112,0.4752,5000,10000
tvc,0.09292747720312561,0.014482443314514667,0.06454240989853398,0.12131254450771724,1.5226587421674592e-10,72,jensen_full_like,0.1112,0.4752,5000,10000
safe,0.08097988514783638,0.014691879037635667,0.05218433136885149,0.10977543892682128,3.728347840190813e-8,72,jensen_full_like,0.1112,0.4752,5000,10000
full,0.07332260503946561,0.01467311370548608,0.04456383063565184,0.10208137944327939,6.019233143034375e-7,72,jensen_full_like,0.1112,0.4752,5000,10000
base,0.14355143287431774,0.014582051390620125,0.11497113732799008,0.1721317284206454,1.1634000756830084e-22,73,jensen_full_like,0.1112,0.487,5000,10000
tvc,0.1292834945664569,0.014753767292171857,0.10036664203751504,0.15820034709539876,2.570789418213279e-18,73,jensen_full_like,0.1112,0.487,5000,10000
safe,0.11594601995289709,0.01489327067449069,0.08675574581888879,0.1451362940869054,8.406506851358398e-15,73,jensen_full_like,0.1112,0.487,5000,10000
full,0.10888581259428791,0.014979712360645383,0.07952611586865349,0.13824550931992233,4.1854364285683824e-13,73,jensen_full_like,0.1112,0.487,5000,10000
base,0.14217239444785323,0.014331575454746934,0.114083022714831,0.17026176618087546,5.537548538284202e-23,74,jensen_full_like,0.1112,0.4938,5000,10000
tvc,0.1269056015307975,0.014444482730651784,0.09859493560340923,0.15521626745818576,2.102041403876123e-18,74,jensen_full_like,0.1112,0.4938,5000,10000
safe,0.10815540342566764,0.014633502442247877,0.07947426567118288,0.1368365411801524,1.6998435456957248e-13,74,jensen_full_like,0.1112,0.4938,5000,10000
full,0.10114401680285237,0.014694769428912251,0.07234279796106415,0.12994523564464058,6.582985412824788e-12,74,jensen_full_like,0.1112,0.4938,5000,10000
