polity4	year	iso	dqamtcode	pwtcode	countryname	wbregion	oecd	cur100	cap100
"1972RWA"	1972	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	31.25	25.0
"1973RWA"	1973	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1974RWA"	1974	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1975RWA"	1975	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1976RWA"	1976	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1977RWA"	1977	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1978RWA"	1978	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1979RWA"	1979	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1980RWA"	1980	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1981RWA"	1981	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1982RWA"	1982	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1983RWA"	1983	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	12.5	25.0
"1984RWA"	1984	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	12.5	25.0
"1985RWA"	1985	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	12.5	25.0
"1986RWA"	1986	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	12.5	25.0
"1987RWA"	1987	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	12.5	25.0
"1988RWA"	1988	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	18.75	25.0
"1989RWA"	1989	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	18.75	25.0
"1990RWA"	1990	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	18.75	25.0
"1991RWA"	1991	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1992RWA"	1992	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	25.0	25.0
"1993RWA"	1993	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	81.25	62.5
"1994RWA"	1994	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	81.25	62.5
"1995RWA"	1995	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	81.25	62.5
"1996RWA"	1996	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	81.25	62.5
"1997RWA"	1997	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	75.0	62.5
"1998RWA"	1998	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	75.0	50.0
"1999RWA"	1999	"RWA"	80	"36"	"Rwanda"	"ssa"	"0"	75.0	50.0
"1961SLE"	1961	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	75.0	50.0
"1962SLE"	1962	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	75.0	50.0
"1963SLE"	1963	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	68.75	50.0
"1964SLE"	1964	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	68.75	50.0
"1965SLE"	1965	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	62.5	50.0
"1966SLE"	1966	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	62.5	50.0
"1967SLE"	1967	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	62.5	50.0
"1968SLE"	1968	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	62.5	50.0
"1969SLE"	1969	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	62.5	50.0
"1970SLE"	1970	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	62.5	50.0
"1971SLE"	1971	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	62.5	50.0
"1972SLE"	1972	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	56.25	37.5
"1973SLE"	1973	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	56.25	37.5
"1974SLE"	1974	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	56.25	37.5
"1975SLE"	1975	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	50.0	37.5
"1976SLE"	1976	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	50.0	37.5
"1977SLE"	1977	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	50.0	37.5
"1978SLE"	1978	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	50.0	37.5
"1979SLE"	1979	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	50.0	37.5
"1980SLE"	1980	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	50.0	37.5
"1981SLE"	1981	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	43.75	37.5
"1982SLE"	1982	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	31.25	25.0
"1983SLE"	1983	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	31.25	25.0
"1984SLE"	1984	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	31.25	25.0
"1985SLE"	1985	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	31.25	25.0
"1986SLE"	1986	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	31.25	25.0
"1987SLE"	1987	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	31.25	25.0
"1988SLE"	1988	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	31.25	25.0
"1989SLE"	1989	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	37.5	25.0
"1990SLE"	1990	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	31.25	25.0
"1991SLE"	1991	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	43.75	25.0
"1992SLE"	1992	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	50.0	25.0
"1993SLE"	1993	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	50.0	25.0
"1994SLE"	1994	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	68.75	25.0
"1995SLE"	1995	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	75.0	25.0
"1996SLE"	1996	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	75.0	25.0
"1997SLE"	1997	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	75.0	25.0
"1998SLE"	1998	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	75.0	25.0
"1999SLE"	1999	"SLE"	81	"39"	"Sierra Leone"	"ssa"	"0"	75.0	25.0
"1961SEN"	1961	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	62.5	50.0
"1962SEN"	1962	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	62.5	50.0
"1963SEN"	1963	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	62.5	50.0
"1964SEN"	1964	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	62.5	50.0
"1965SEN"	1965	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	62.5	50.0
"1966SEN"	1966	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	62.5	50.0
"1967SEN"	1967	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	87.5	75.0
"1968SEN"	1968	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1969SEN"	1969	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1970SEN"	1970	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1971SEN"	1971	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1972SEN"	1972	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1973SEN"	1973	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1974SEN"	1974	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1975SEN"	1975	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1976SEN"	1976	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1977SEN"	1977	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1978SEN"	1978	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1979SEN"	1979	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	50.0
"1980SEN"	1980	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1981SEN"	1981	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1982SEN"	1982	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1983SEN"	1983	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1984SEN"	1984	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1985SEN"	1985	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1986SEN"	1986	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1987SEN"	1987	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1988SEN"	1988	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1989SEN"	1989	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1990SEN"	1990	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1991SEN"	1991	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1992SEN"	1992	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1993SEN"	1993	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1994SEN"	1994	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1995SEN"	1995	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	37.5	50.0
"1996SEN"	1996	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	43.75	62.5
"1997SEN"	1997	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	43.75	62.5
"1998SEN"	1998	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	43.75	62.5
"1999SEN"	1999	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	43.75	62.5
"2000SEN"	2000	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	62.5
"2001SEN"	2001	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	62.5
"2002SEN"	2002	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	62.5
"2003SEN"	2003	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	62.5
"2004SEN"	2004	"SEN"	82	"37"	"Senegal"	"ssa"	"0"	50.0	62.5
"1955SDN"	1955	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	18.75	37.5
"1956SDN"	1956	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1957SDN"	1957	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1958SDN"	1958	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1959SDN"	1959	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1960SDN"	1960	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1961SDN"	1961	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1962SDN"	1962	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1963SDN"	1963	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1964SDN"	1964	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1965SDN"	1965	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1966SDN"	1966	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1967SDN"	1967	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1968SDN"	1968	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1969SDN"	1969	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1970SDN"	1970	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1971SDN"	1971	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1972SDN"	1972	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1973SDN"	1973	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1974SDN"	1974	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1975SDN"	1975	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1976SDN"	1976	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	12.5	37.5
"1977SDN"	1977	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	18.75	37.5
"1978SDN"	1978	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	25.0	37.5
"1979SDN"	1979	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	37.5	37.5
"1980SDN"	1980	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	37.5	37.5
"1981SDN"	1981	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	50.0	37.5
"1982SDN"	1982	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	50.0	37.5
"1983SDN"	1983	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	56.25	37.5
"1984SDN"	1984	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	50.0	37.5
"1985SDN"	1985	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	37.5	37.5
"1986SDN"	1986	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	31.25	37.5
"1987SDN"	1987	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	37.5	37.5
"1988SDN"	1988	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	31.25	37.5
"1989SDN"	1989	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	18.75	37.5
"1990SDN"	1990	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	31.25	37.5
"1991SDN"	1991	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	31.25	37.5
"1992SDN"	1992	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	50.0	37.5
"1993SDN"	1993	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	37.5	37.5
"1994SDN"	1994	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	50.0	37.5
"1995SDN"	1995	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	56.25	37.5
"1996SDN"	1996	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	43.75	37.5
"1997SDN"	1997	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	43.75	37.5
"1998SDN"	1998	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	43.75	37.5
"1999SDN"	1999	"SDN"	83	"42"	"Sudan"	"ssa"	"0"	75.0	100.0
"1961TZA"	1961	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	68.75	75.0
"1962TZA"	1962	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	68.75	75.0
"1963TZA"	1963	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	68.75	75.0
"1964TZA"	1964	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	68.75	75.0
"1965TZA"	1965	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	37.5	50.0
"1966TZA"	1966	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	37.5	50.0
"1967TZA"	1967	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	31.25	50.0
"1968TZA"	1968	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	25.0	50.0
"1969TZA"	1969	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	25.0	50.0
"1970TZA"	1970	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	25.0	50.0
"1971TZA"	1971	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	25.0	50.0
"1972TZA"	1972	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	25.0	50.0
"1973TZA"	1973	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1974TZA"	1974	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1975TZA"	1975	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1976TZA"	1976	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1977TZA"	1977	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1978TZA"	1978	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1979TZA"	1979	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	12.5	50.0
"1980TZA"	1980	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	12.5	50.0
"1981TZA"	1981	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	12.5	50.0
"1982TZA"	1982	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	12.5	50.0
"1983TZA"	1983	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1984TZA"	1984	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1985TZA"	1985	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1986TZA"	1986	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1987TZA"	1987	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1988TZA"	1988	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1989TZA"	1989	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	50.0
"1990TZA"	1990	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	37.5
"1991TZA"	1991	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	37.5
"1992TZA"	1992	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	18.75	37.5
"1993TZA"	1993	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	43.75	37.5
"1994TZA"	1994	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	56.25	37.5
"1995TZA"	1995	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	56.25	37.5
"1996TZA"	1996	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	81.25	37.5
"1997TZA"	1997	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	81.25	37.5
"1998TZA"	1998	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	81.25	37.5
"1999TZA"	1999	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	81.25	37.5
"2000TZA"	2000	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	75.0	37.5
"2001TZA"	2001	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	75.0	37.5
"2002TZA"	2002	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	75.0	37.5
"2003TZA"	2003	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	75.0	37.5
"2004TZA"	2004	"TZA"	84	"44"	"Tanzania"	"ssa"	"0"	75.0	37.5
"1962TTO"	1962	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	50.0	50.0
"1963TTO"	1963	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	50.0	50.0
"1964TTO"	1964	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	50.0	50.0
"1965TTO"	1965	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	50.0	50.0
"1966TTO"	1966	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	50.0	50.0
"1967TTO"	1967	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	50.0	50.0
"1968TTO"	1968	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	43.75	50.0
"1969TTO"	1969	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	43.75	50.0
"1970TTO"	1970	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1971TTO"	1971	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1972TTO"	1972	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1973TTO"	1973	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1974TTO"	1974	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1975TTO"	1975	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1976TTO"	1976	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1977TTO"	1977	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1978TTO"	1978	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1979TTO"	1979	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1980TTO"	1980	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1981TTO"	1981	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1982TTO"	1982	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1983TTO"	1983	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1984TTO"	1984	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1985TTO"	1985	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1986TTO"	1986	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1987TTO"	1987	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1988TTO"	1988	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1989TTO"	1989	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1990TTO"	1990	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1991TTO"	1991	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	31.25	25.0
"1992TTO"	1992	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	56.25	25.0
"1993TTO"	1993	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	81.25	87.5
"1994TTO"	1994	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	81.25	87.5
"1995TTO"	1995	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	87.5	87.5
"1996TTO"	1996	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	87.5	87.5
"1997TTO"	1997	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	87.5	87.5
"1998TTO"	1998	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	87.5	87.5
"1999TTO"	1999	"TTO"	85	"71"	"Trinidad and Tobago"	"lac"	"0"	87.5	87.5
"1962UGA"	1962	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	62.5	62.5
"1963UGA"	1963	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	62.5	62.5
"1964UGA"	1964	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	62.5	62.5
"1965UGA"	1965	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	37.5	37.5
"1966UGA"	1966	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	31.25	37.5
"1967UGA"	1967	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	31.25	37.5
"1968UGA"	1968	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	31.25	37.5
"1969UGA"	1969	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	31.25	37.5
"1970UGA"	1970	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	31.25	37.5
"1971UGA"	1971	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	37.5
"1972UGA"	1972	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1973UGA"	1973	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1974UGA"	1974	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1975UGA"	1975	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1976UGA"	1976	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1977UGA"	1977	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1978UGA"	1978	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1979UGA"	1979	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1980UGA"	1980	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1981UGA"	1981	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1982UGA"	1982	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1983UGA"	1983	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1984UGA"	1984	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1985UGA"	1985	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1986UGA"	1986	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1987UGA"	1987	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1988UGA"	1988	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	25.0	25.0
"1989UGA"	1989	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	43.75	25.0
"1990UGA"	1990	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	43.75	25.0
"1991UGA"	1991	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	43.75	25.0
"1992UGA"	1992	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	62.5	37.5
"1993UGA"	1993	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	75.0	37.5
"1994UGA"	1994	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	75.0	37.5
"1995UGA"	1995	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	75.0	37.5
"1996UGA"	1996	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	87.5	100.0
"1997UGA"	1997	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	87.5	100.0
"1998UGA"	1998	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	100.0	100.0
"1999UGA"	1999	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	100.0	100.0
"2000UGA"	2000	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	100.0	100.0
"2001UGA"	2001	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	100.0	100.0
"2002UGA"	2002	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	100.0	100.0
"2003UGA"	2003	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	100.0	100.0
"2004UGA"	2004	"UGA"	86	"47"	"Uganda"	"ssa"	"0"	100.0	100.0
"1991ALB"	1991	"ALB"	88	"N/A"	"Albania"	"SOVIET"	"0"	25.0	25.0
