period	MOUNTAINS	NONCONT	safrica	laam	asiae	ETHPOL	ETHDOM	ETHFRAC	name	PRIMEXP	PRIOcw	PRIO25	DEMOCRACY	PRIO1000	SDcw	LGDPC	LPOP	RELPOL	RELFRAC	LARMINOR	FLcw	ETHLRGPRIMEXP
3.0	22.2	0.0	0.0	1.0	0.0	0.42035562	1.0	0.24083304	"Costa Rica"	0.189	0.0	0.0	1.0	0.0	0.0	7.9738445	14.36767	0.07839992	0.039199956	0.07	0.0	0.164052
4.0	22.2	0.0	0.0	1.0	0.0	0.42035562	1.0	0.24083304	"Costa Rica"	0.186	0.0	0.0	1.0	0.0	0.0	8.104402	14.492528	0.07839992	0.039199956	0.07	0.0	0.161448
5.0	22.2	0.0	0.0	1.0	0.0	0.42035562	1.0	0.24083304	"Costa Rica"	0.14	0.0	0.0	1.0	0.0	0.0	8.220673	14.6414385	0.07839992	0.039199956	0.07	0.0	0.12152
6.0	22.2	0.0	0.0	1.0	0.0	0.42035562	1.0	0.24083304	"Costa Rica"	0.183	0.0	0.0	1.0	0.0	0.0	8.065893	14.787046	0.07839992	0.039199956	0.07	0.0	0.158844
7.0	22.2	0.0	0.0	1.0	0.0	0.42035562	1.0	0.24083304	"Costa Rica"	0.167	0.0	0.0	1.0	0.0	0.0	8.160233	14.912121	0.07839992	0.039199956	0.07	0.0	0.144956
8.0	22.2	0.0	0.0	1.0	0.0	0.42035562	1.0	0.24083304	"Costa Rica"	0.21	0.0	0.0	1.0	0.0	0.0	8.244071	15.019383	0.07839992	0.039199956	0.07	0.0	0.18227999
1.0		0.0	0.0	1.0	0.0	0.37021232	1.0	0.20208202	"Dominica"		0.0	0.0		0.0	0.0		11.007088	0.007983891	0.003991955	0.073	0.0	
2.0		0.0	0.0	1.0	0.0	0.37021232	1.0	0.20208202	"Dominica"		0.0	0.0		0.0	0.0		11.074421	0.007983891	0.003991955	0.073	0.0	
3.0		0.0	0.0	1.0	0.0	0.37021232	1.0	0.20208202	"Dominica"		0.0	0.0		0.0	0.0		11.133128	0.007983891	0.003991955	0.073	0.0	
4.0		0.0	0.0	1.0	0.0	0.37021232	1.0	0.20208202	"Dominica"		0.0	0.0		0.0	0.0		11.169025	0.007983891	0.003991955	0.073	0.0	
5.0		0.0	0.0	1.0	0.0	0.37021232	1.0	0.20208202	"Dominica"		0.0	0.0		0.0	0.0	7.6048946	11.202998	0.007983891	0.003991955	0.073	0.0	
6.0		0.0	0.0	1.0	0.0	0.37021232	1.0	0.20208202	"Dominica"		0.0	0.0		0.0	0.0	7.8489337	11.205856	0.007983891	0.003991955	0.073	0.0	
7.0		0.0	0.0	1.0	0.0	0.37021232	1.0	0.20208202	"Dominica"		0.0	0.0		0.0	0.0	8.138565	11.188026	0.007983891	0.003991955	0.073	0.0	
8.0		0.0	0.0	1.0	0.0	0.37021232	1.0	0.20208202	"Dominica"		0.0	0.0		0.0	0.0	8.2022085	11.198215	0.007983891	0.003991955	0.073	0.0	
1.0	16.4	0.0	0.0	1.0	0.0	0.72540736	1.0	0.45984802	"Dominican Republic"	0.114	0.0	0.0	0.0	0.0	0.0	7.0859013	14.988302	0.9992555	0.50007725	0.161	0.0	0.080826
2.0	16.4	0.0	0.0	1.0	0.0	0.72540736	1.0	0.45984802	"Dominican Republic"	0.114	0.0	1.0		0.0	1.0	7.147559	15.152089	0.9992555	0.50007725	0.161	1.0	0.080826
3.0	16.4	0.0	0.0	1.0	0.0	0.72540736	1.0	0.45984802	"Dominican Republic"	0.116	0.0	0.0	0.0	0.0	0.0	7.336937	15.302329	0.9992555	0.50007725	0.161	0.0	0.082243994
4.0	16.4	0.0	0.0	1.0	0.0	0.72540736	1.0	0.45984802	"Dominican Republic"	0.203	0.0	0.0	0.0	0.0	0.0	7.5812097	15.434503	0.9992555	0.50007725	0.161	0.0	0.143927
5.0	16.4	0.0	0.0	1.0	0.0	0.72540736	1.0	0.45984802	"Dominican Republic"	0.081	0.0	0.0	1.0	0.0	0.0	7.759187	15.55545	0.9992555	0.50007725	0.161	0.0	0.057429
6.0	16.4	0.0	0.0	1.0	0.0	0.72540736	1.0	0.45984802	"Dominican Republic"	0.132	0.0	0.0	1.0	0.0	0.0	7.6549172	15.668052	0.9992555	0.50007725	0.161	0.0	0.093588
7.0	16.4	0.0	0.0	1.0	0.0	0.72540736	1.0	0.45984802	"Dominican Republic"	0.083	0.0	0.0	1.0	0.0	0.0	7.6806374	15.777013	0.9992555	0.50007725	0.161	0.0	0.058846995
8.0	16.4	0.0	0.0	1.0	0.0	0.72540736	1.0	0.45984802	"Dominican Republic"	0.042	0.0	0.0	1.0	0.0	0.0	7.783224	15.872579	0.9992555	0.50007725	0.161	0.0	0.029778
1.0	10.3	0.0	0.0	1.0	0.0	0.27909428	0.0	0.14526604	"El Salvador"	0.196	0.0	0.0	0.0	0.0	0.0	7.2633295	14.762525	0.13830145	0.06954404	0.0	0.0	0.180908
2.0	10.3	0.0	0.0	1.0	0.0	0.27909428	0.0	0.14526604	"El Salvador"	0.196	0.0	0.0	0.0	0.0	0.0	7.4610653	14.918115	0.13830145	0.06954404	0.0	0.0	0.180908
3.0	10.3	0.0	0.0	1.0	0.0	0.27909428	0.0	0.14526604	"El Salvador"	0.158	0.0	1.0	0.0	0.0	0.0	7.501082	15.095889	0.13830145	0.06954404	0.0	0.0	0.145834
4.0	10.3	0.0	0.0	1.0	0.0	0.27909428	0.0	0.14526604	"El Salvador"	0.209	0.0	1.0	0.0	0.0	1.0	7.6182513	15.231363	0.13830145	0.06954404	0.0	1.0	0.192907
5.0	10.3	0.0	0.0	1.0	0.0	0.27909428	0.0	0.14526604	"El Salvador"	0.13	1.0	1.0		1.0	1.0	7.607878	15.338519	0.13830145	0.06954404	0.0	1.0	0.11998999
6.0	10.3	0.0	0.0	1.0	0.0	0.27909428	0.0	0.14526604	"El Salvador"	0.112	1.0	1.0	1.0	1.0	1.0	7.5126176	15.377647	0.13830145	0.06954404	0.0	1.0	0.103376
7.0	10.3	0.0	0.0	1.0	0.0	0.27909428	0.0	0.14526604	"El Salvador"	0.047	1.0	1.0	1.0	1.0	1.0	7.508787	15.44671	0.13830145	0.06954404	0.0	1.0	0.043380998
8.0	10.3	0.0	0.0	1.0	0.0	0.27909428	0.0	0.14526604	"El Salvador"	0.063	0.0	0.0	1.0	0.0	0.0	7.6638775	15.550524	0.13830145	0.06954404	0.0	0.0	0.058149
1.0	0.0	0.0	0.0	1.0	0.0	0.94520706	1.0	0.542359	"Grenada"		0.0	0.0		0.0	0.0		11.407565	0.03545459	0.017894004	0.422	0.0	
2.0	0.0	0.0	0.0	1.0	0.0	0.94520706	1.0	0.542359	"Grenada"		0.0	0.0		0.0	0.0		11.482467	0.03545459	0.017894004	0.422	0.0	
3.0	0.0	0.0	0.0	1.0	0.0	0.94520706	1.0	0.542359	"Grenada"	0.247	0.0	0.0		0.0	0.0		11.465834	0.03545459	0.017894004	0.422	0.0	0.130169
4.0	0.0	0.0	0.0	1.0	0.0	0.94520706	1.0	0.542359	"Grenada"	0.247	0.0	0.0		0.0	0.0		11.4295435	0.03545459	0.017894004	0.422	0.0	0.130169
5.0	0.0	0.0	0.0	1.0	0.0	0.94520706	1.0	0.542359	"Grenada"	0.247	0.0	0.0		0.0	0.0	7.3926477	11.408675	0.03545459	0.017894004	0.422	0.0	0.130169
6.0	0.0	0.0	0.0	1.0	0.0	0.94520706	1.0	0.542359	"Grenada"	0.18	0.0	0.0		0.0	0.0	7.535297	11.407565	0.03545459	0.017894004	0.422	0.0	0.09486
7.0	0.0	0.0	0.0	1.0	0.0	0.94520706	1.0	0.542359	"Grenada"	0.128	0.0	0.0		0.0	0.0	7.965893	11.446786	0.03545459	0.017894004	0.422	0.0	0.06745601
8.0	0.0	0.0	0.0	1.0	0.0	0.94520706	1.0	0.542359	"Grenada"	0.062	0.0	0.0		0.0	0.0	8.001355	11.456355	0.03545459	0.017894004	0.422	0.0	0.032674
1.0	42.1	0.0	0.0	1.0	0.0	0.95468014	1.0	0.52009	"Guatemala"	0.12	0.0	0.0	0.0	0.0	0.0	7.4145727	15.192512	0.7588984	0.3819495	0.418	0.0	0.06624
2.0	42.1	0.0	0.0	1.0	0.0	0.95468014	1.0	0.52009	"Guatemala"	0.12	1.0	1.0	0.0	1.0	1.0	7.4849305	15.334148	0.7588984	0.3819495	0.418	1.0	0.06624
3.0	42.1	0.0	0.0	1.0	0.0	0.95468014	1.0	0.52009	"Guatemala"	0.11	1.0	1.0	0.0	1.0	1.0	7.614805	15.4724045	0.7588984	0.3819495	0.418	1.0	0.060719997
4.0	42.1	0.0	0.0	1.0	0.0	0.95468014	1.0	0.52009	"Guatemala"	0.129	1.0	1.0	0.0	1.0	1.0	7.7146773	15.610266	0.7588984	0.3819495	0.418	1.0	0.07120799
5.0	42.1	0.0	0.0	1.0	0.0	0.95468014	1.0	0.52009	"Guatemala"	0.143	1.0	1.0	0.0	1.0	1.0	7.853216	15.73537	0.7588984	0.3819495	0.418	1.0	0.078936
6.0	42.1	0.0	0.0	1.0	0.0	0.95468014	1.0	0.52009	"Guatemala"	0.08	1.0	1.0		1.0	1.0	7.6449194	15.861654	0.7588984	0.3819495	0.418	1.0	0.044159997
7.0	42.1	0.0	0.0	1.0	0.0	0.95468014	1.0	0.52009	"Guatemala"	0.115	1.0	1.0	1.0	1.0	1.0	7.662468	15.98445	0.7588984	0.3819495	0.418	1.0	0.06348
8.0	42.1	0.0	0.0	1.0	0.0	0.95468014	1.0	0.52009	"Guatemala"	0.095	1.0	1.0	1.0	0.0	0.0	7.765145	16.115692	0.7588984	0.3819495	0.418	1.0	0.05244
1.0	15.4	0.0	0.0	1.0	0.0	0.20702928	0.0	0.10445901	"Haiti"	0.07	0.0	0.0	0.0	0.0	0.0	6.828712	15.151564	0.7474254	0.3796202	0.0	0.0	0.06615
2.0	15.4	0.0	0.0	1.0	0.0	0.20702928	0.0	0.10445901	"Haiti"	0.07	0.0	0.0	0.0	0.0	0.0	6.795706	15.236931	0.7474254	0.3796202	0.0	0.0	0.06615
3.0	15.4	0.0	0.0	1.0	0.0	0.20702928	0.0	0.10445901	"Haiti"	0.076	0.0	0.0	0.0	0.0	0.0	6.7262335	15.324022	0.7474254	0.3796202	0.0	0.0	0.07182
4.0	15.4	0.0	0.0	1.0	0.0	0.20702928	0.0	0.10445901	"Haiti"	0.068	0.0	0.0	0.0	0.0	0.0	6.736967	15.408819	0.7474254	0.3796202	0.0	0.0	0.064260006
5.0	15.4	0.0	0.0	1.0	0.0	0.20702928	0.0	0.10445901	"Haiti"	0.09	0.0	0.0	0.0	0.0	0.0	6.9402223	15.493168	0.7474254	0.3796202	0.0	0.0	0.08505
6.0	15.4	0.0	0.0	1.0	0.0	0.20702928	0.0	0.10445901	"Haiti"	0.049	0.0	0.0	0.0	0.0	0.0	6.814543	15.583831	0.7474254	0.3796202	0.0	0.0	0.046304997
7.0	15.4	0.0	0.0	1.0	0.0	0.20702928	0.0	0.10445901	"Haiti"	0.033	0.0	1.0	1.0	0.0	1.0	6.705639	15.68315	0.7474254	0.3796202	0.0	1.0	0.031185
8.0	15.4	0.0	0.0	1.0	0.0	0.20702928	0.0	0.10445901	"Haiti"	0.023	0.0	0.0	1.0	0.0	1.0	6.4361506	15.785137	0.7474254	0.3796202	0.0	1.0	0.021735
1.0	52.8	0.0	0.0	1.0	0.0	0.42961848	1.0	0.254094	"Honduras"	0.238	0.0	0.0	0.0	0.0	0.0	6.946014	14.454202	0.2718587	0.14299797	0.059	0.0	0.20491801
2.0	52.8	0.0	0.0	1.0	0.0	0.42961848	1.0	0.254094	"Honduras"	0.238	0.0	0.0	0.0	0.0	0.0	7.0219765	14.624216	0.2718587	0.14299797	0.059	0.0	0.20491801
3.0	52.8	0.0	0.0	1.0	0.0	0.42961848	1.0	0.254094	"Honduras"	0.216	0.0	0.0	0.0	0.0	0.0	7.1204443	14.7679405	0.2718587	0.14299797	0.059	0.0	0.185976
4.0	52.8	0.0	0.0	1.0	0.0	0.42961848	1.0	0.254094	"Honduras"	0.233	0.0	0.0	0.0	0.0	0.0	7.1499166	14.919773	0.2718587	0.14299797	0.059	0.0	0.20061299
5.0	52.8	0.0	0.0	1.0	0.0	0.42961848	1.0	0.254094	"Honduras"	0.277	0.0	0.0		0.0	0.0	7.3258076	15.087796	0.2718587	0.14299797	0.059	0.0	0.238497
6.0	52.8	0.0	0.0	1.0	0.0	0.42961848	1.0	0.254094	"Honduras"	0.185	0.0	0.0	1.0	0.0	0.0	7.2348986	15.247256	0.2718587	0.14299797	0.059	0.0	0.15928501
7.0	52.8	0.0	0.0	1.0	0.0	0.42961848	1.0	0.254094	"Honduras"	0.171	0.0	0.0	1.0	0.0	0.0	7.2276626	15.400451	0.2718587	0.14299797	0.059	0.0	0.147231
8.0	52.8	0.0	0.0	1.0	0.0	0.42961848	1.0	0.254094	"Honduras"	0.15	0.0	0.0	1.0	0.0	0.0	7.233455	15.5478735	0.2718587	0.14299797	0.059	0.0	0.12915
1.0	2.8	0.0	0.0	1.0	0.0	0.6002134	1.0	0.35378397	"Jamaica"	0.104	0.0	0.0	1.0	0.0	0.0	7.480428	14.303477	0.29326132	0.15017848	0.146	0.0	0.08216
2.0	2.8	0.0	0.0	1.0	0.0	0.6002134	1.0	0.35378397	"Jamaica"	0.104	0.0	0.0	1.0	0.0	0.0	7.6515956	14.380824	0.29326132	0.15017848	0.146	0.0	0.08216
3.0	2.8	0.0	0.0	1.0	0.0	0.6002134	1.0	0.35378397	"Jamaica"	0.1	0.0	0.0	1.0	0.0	0.0	7.8804264	14.440914	0.29326132	0.15017848	0.146	0.0	0.079
4.0	2.8	0.0	0.0	1.0	0.0	0.6002134	1.0	0.35378397	"Jamaica"	0.123	0.0	0.0	1.0	0.0	0.0	7.977968	14.515137	0.29326132	0.15017848	0.146	0.0	0.09717
5.0	2.8	0.0	0.0	1.0	0.0	0.6002134	1.0	0.35378397	"Jamaica"	0.131	0.0	0.0	1.0	0.0	0.0	7.767264	14.57304	0.29326132	0.15017848	0.146	0.0	0.10349
6.0	2.8	0.0	0.0	1.0	0.0	0.6002134	1.0	0.35378397	"Jamaica"	0.124	0.0	0.0	1.0	0.0	0.0	7.7030077	14.6532345	0.29326132	0.15017848	0.146	0.0	0.09796
7.0	2.8	0.0	0.0	1.0	0.0	0.6002134	1.0	0.35378397	"Jamaica"	0.083	0.0	0.0	1.0	0.0	0.0	7.841886	14.692436	0.29326132	0.15017848	0.146	0.0	0.06557
8.0	2.8	0.0	0.0	1.0	0.0	0.6002134	1.0	0.35378397	"Jamaica"	0.096	0.0	0.0	1.0	0.0	0.0	7.805882	14.7406025	0.29326132	0.15017848	0.146	0.0	0.075840004
1.0	31.2	0.0	0.0	1.0	0.0	0.6535605	1.0	0.576452	"Mexico"	0.039	0.0	0.0	0.0	0.0	0.0	7.95015	17.42494	0.15568551	0.079061165	0.29	0.0	0.021450002
2.0	31.2	0.0	0.0	1.0	0.0	0.6535605	1.0	0.576452	"Mexico"	0.039	0.0	0.0	0.0	0.0	0.0	8.117014	17.580147	0.15568551	0.079061165	0.29	0.0	0.021450002
3.0	31.2	0.0	0.0	1.0	0.0	0.6535605	1.0	0.576452	"Mexico"	0.021	0.0	0.0	0.0	0.0	0.0	8.290794	17.739384	0.15568551	0.079061165	0.29	0.0	0.01155
4.0	31.2	0.0	0.0	1.0	0.0	0.6535605	1.0	0.576452	"Mexico"	0.022	0.0	0.0	0.0	0.0	0.0	8.502688	17.894724	0.15568551	0.079061165	0.29	0.0	0.0121
5.0	31.2	0.0	0.0	1.0	0.0	0.6535605	1.0	0.576452	"Mexico"	0.07	0.0	0.0	0.0	0.0	0.0	8.708474	18.028675	0.15568551	0.079061165	0.29	0.0	0.0385
6.0	31.2	0.0	0.0	1.0	0.0	0.6535605	1.0	0.576452	"Mexico"	0.096	0.0	0.0	0.0	0.0	0.0	8.634265	18.13918	0.15568551	0.079061165	0.29	0.0	0.052800003
7.0	31.2	0.0	0.0	1.0	0.0	0.6535605	1.0	0.576452	"Mexico"	0.061	0.0	1.0	0.0	0.0	1.0	8.670258	18.23707	0.15568551	0.079061165	0.29	0.0	0.03355
8.0	31.2	0.0	0.0	1.0	0.0	0.6535605	1.0	0.576452	"Mexico"	0.062	0.0	0.0	1.0	0.0	0.0	8.685923	18.327963	0.15568551	0.079061165	0.29	0.0	0.0341
1.0	9.3	0.0	0.0	1.0	0.0	0.6809213	1.0	0.49615598	"Nicaragua"	0.231	0.0	0.0	0.0	0.0	0.0	7.3815017	14.24859	0.26979634	0.14250551	0.14	0.0	0.158928
2.0	9.3	0.0	0.0	1.0	0.0	0.6809213	1.0	0.49615598	"Nicaragua"	0.231	0.0	0.0	0.0	0.0	0.0	7.716906	14.408285	0.26979634	0.14250551	0.14	0.0	0.158928
3.0	9.3	0.0	0.0	1.0	0.0	0.6809213	1.0	0.49615598	"Nicaragua"	0.187	0.0	0.0	0.0	0.0	0.0	7.765993	14.56834	0.26979634	0.14250551	0.14	0.0	0.12865601
4.0	9.3	0.0	0.0	1.0	0.0	0.6809213	1.0	0.49615598	"Nicaragua"	0.197	1.0	1.0	0.0	1.0	1.0	7.83637	14.731001	0.26979634	0.14250551	0.14	1.0	0.135536
5.0	9.3	0.0	0.0	1.0	0.0	0.6809213	1.0	0.49615598	"Nicaragua"	0.166	1.0	1.0		1.0	1.0	7.5245614	14.887437	0.26979634	0.14250551	0.14	1.0	0.114208
6.0	9.3	0.0	0.0	1.0	0.0	0.6809213	1.0	0.49615598	"Nicaragua"	0.093	1.0	1.0	0.0	1.0	1.0	7.4899707	15.040462	0.26979634	0.14250551	0.14	1.0	0.06398401
7.0	9.3	0.0	0.0	1.0	0.0	0.6809213	1.0	0.49615598	"Nicaragua"	0.194	0.0	0.0	1.0	0.0	0.0	7.1654935	15.157592	0.26979634	0.14250551	0.14	0.0	0.13347201
8.0	9.3	0.0	0.0	1.0	0.0	0.6809213	1.0	0.49615598	"Nicaragua"	0.21	0.0	0.0	1.0	0.0	0.0	7.1024995	15.303007	0.26979634	0.14250551	0.14	0.0	0.14448
1.0	12.0	0.0	0.0	1.0	0.0	0.58619654	1.0	0.047642965	"Panama"	0.104	0.0	0.0	1.0	0.0	0.0	7.3620105	13.934182	0.5161488	0.29792604	0.14	0.0	0.061880004
2.0	12.0	0.0	0.0	1.0	0.0	0.58619654	1.0	0.047642965	"Panama"	0.104	0.0	0.0	1.0	0.0	0.0	7.607878	14.08018	0.5161488	0.29792604	0.14	0.0	0.061880004
3.0	12.0	0.0	0.0	1.0	0.0	0.58619654	1.0	0.047642965	"Panama"	0.104	0.0	0.0	0.0	0.0	0.0	7.857094	14.224968	0.5161488	0.29792604	0.14	0.0	0.061880004
4.0	12.0	0.0	0.0	1.0	0.0	0.58619654	1.0	0.047642965	"Panama"	0.148	0.0	0.0	0.0	0.0	0.0	7.9669337	14.359577	0.5161488	0.29792604	0.14	0.0	0.08806001
5.0	12.0	0.0	0.0	1.0	0.0	0.58619654	1.0	0.047642965	"Panama"	0.09	0.0	0.0	0.0	0.0	0.0	8.129175	14.48334	0.5161488	0.29792604	0.14	0.0	0.053550005
6.0	12.0	0.0	0.0	1.0	0.0	0.58619654	1.0	0.047642965	"Panama"	0.053	0.0	1.0	0.0	0.0	0.0	8.160233	14.588854	0.5161488	0.29792604	0.14	0.0	0.031535
7.0	12.0	0.0	0.0	1.0	0.0	0.58619654	1.0	0.047642965	"Panama"	0.053	0.0	0.0	1.0	0.0	0.0	7.9683194	14.6901455	0.5161488	0.29792604	0.14	0.0	0.031535
8.0	12.0	0.0	0.0	1.0	0.0	0.58619654	1.0	0.047642965	"Panama"	0.058	0.0	0.0	1.0	0.0	0.0	8.156223	14.782874	0.5161488	0.29792604	0.14	0.0	0.03451
1.0	0.0	0.0	0.0	1.0	0.0	0.95820034	1.0	0.539831	"St. Lucia"		0.0	0.0		0.0	0.0		11.367206	0.0933566	0.04693596	0.454	0.0	
2.0	0.0	0.0	0.0	1.0	0.0	0.95820034	1.0	0.539831	"St. Lucia"		0.0	0.0		0.0	0.0		11.444647	0.0933566	0.04693596	0.454	0.0	
3.0	0.0	0.0	0.0	1.0	0.0	0.95820034	1.0	0.539831	"St. Lucia"		0.0	0.0		0.0	0.0		11.526829	0.0933566	0.04693596	0.454	0.0	
4.0	0.0	0.0	0.0	1.0	0.0	0.95820034	1.0	0.539831	"St. Lucia"	0.208	0.0	0.0		0.0	0.0		11.593583	0.0933566	0.04693596	0.454	0.0	0.104624
5.0	0.0	0.0	0.0	1.0	0.0	0.95820034	1.0	0.539831	"St. Lucia"	0.172	0.0	0.0		0.0	0.0	7.6870804	11.657025	0.0933566	0.04693596	0.454	0.0	0.08651601
6.0	0.0	0.0	0.0	1.0	0.0	0.95820034	1.0	0.539831	"St. Lucia"	0.163	0.0	0.0		0.0	0.0	7.7012	11.7344675	0.0933566	0.04693596	0.454	0.0	0.081989005
7.0	0.0	0.0	0.0	1.0	0.0	0.95820034	1.0	0.539831	"St. Lucia"	0.219	0.0	0.0		0.0	0.0	8.187021	11.806341	0.0933566	0.04693596	0.454	0.0	0.110157005
8.0	0.0	0.0	0.0	1.0	0.0	0.95820034	1.0	0.539831	"St. Lucia"	0.114	0.0	0.0		0.0	0.0	8.307706	11.887244	0.0933566	0.04693596	0.454	0.0	0.057342004
1.0	18.1	0.0	0.0	1.0	0.0	0.7726671	1.0	0.52672404	"St. Vincent and the Grenadines"	0.244	0.0	0.0		0.0	0.0		11.289782	0.12289177	0.06252966	0.199	0.0	0.15981999
2.0	18.1	0.0	0.0	1.0	0.0	0.7726671	1.0	0.52672404	"St. Vincent and the Grenadines"	0.244	0.0	0.0		0.0	0.0		11.3385725	0.12289177	0.06252966	0.199	0.0	0.15981999
3.0	18.1	0.0	0.0	1.0	0.0	0.7726671	1.0	0.52672404	"St. Vincent and the Grenadines"	0.189	0.0	0.0		0.0	0.0		11.385092	0.12289177	0.06252966	0.199	0.0	0.123794995
4.0	18.1	0.0	0.0	1.0	0.0	0.7726671	1.0	0.52672404	"St. Vincent and the Grenadines"	0.226	0.0	0.0		0.0	0.0		11.438202	0.12289177	0.06252966	0.199	0.0	0.14803
5.0	18.1	0.0	0.0	1.0	0.0	0.7726671	1.0	0.52672404	"St. Vincent and the Grenadines"	0.229	0.0	0.0		0.0	0.0	7.566311	11.49068	0.12289177	0.06252966	0.199	0.0	0.149995
6.0	18.1	0.0	0.0	1.0	0.0	0.7726671	1.0	0.52672404	"St. Vincent and the Grenadines"	0.482	0.0	0.0		0.0	0.0	7.787797	11.535665	0.12289177	0.06252966	0.199	0.0	0.31570998
7.0	18.1	0.0	0.0	1.0	0.0	0.7726671	1.0	0.52672404	"St. Vincent and the Grenadines"	0.358	0.0	0.0		0.0	0.0	8.061802	11.581051	0.12289177	0.06252966	0.199	0.0	0.23448999
8.0	18.1	0.0	0.0	1.0	0.0	0.7726671	1.0	0.52672404	"St. Vincent and the Grenadines"	0.185	0.0	0.0		0.0	0.0	8.154213	11.617286	0.12289177	0.06252966	0.199	0.0	0.121175
1.0	0.0	0.0	0.0	1.0	0.0	0.8417499	0.0	0.66248	"Trinidad and Tobago"	0.475	0.0	0.0		0.0	0.0	8.635332	13.644722	0.8053156	0.5177164	0.0	0.0	0.1995
2.0	0.0	0.0	0.0	1.0	0.0	0.8417499	0.0	0.66248	"Trinidad and Tobago"	0.475	0.0	0.0	1.0	0.0	0.0	8.768418	13.705696	0.8053156	0.5177164	0.0	0.0	0.1995
3.0	0.0	0.0	0.0	1.0	0.0	0.8417499	0.0	0.66248	"Trinidad and Tobago"	0.509	0.0	0.0	1.0	0.0	0.0	8.823942	13.786081	0.8053156	0.5177164	0.0	0.0	0.21378
4.0	0.0	0.0	0.0	1.0	0.0	0.8417499	0.0	0.66248	"Trinidad and Tobago"	0.68	0.0	0.0	1.0	0.0	0.0	8.985946	13.827439	0.8053156	0.5177164	0.0	0.0	0.2856
5.0	0.0	0.0	0.0	1.0	0.0	0.8417499	0.0	0.66248	"Trinidad and Tobago"	0.621	0.0	0.0	1.0	0.0	0.0	9.329189	13.894321	0.8053156	0.5177164	0.0	0.0	0.26082
6.0	0.0	0.0	0.0	1.0	0.0	0.8417499	0.0	0.66248	"Trinidad and Tobago"	0.239	0.0	0.0	1.0	0.0	0.0	9.179984	13.979329	0.8053156	0.5177164	0.0	0.0	0.100379996
7.0	0.0	0.0	0.0	1.0	0.0	0.8417499	0.0	0.66248	"Trinidad and Tobago"	0.3	0.0	1.0	1.0	0.0	0.0	8.9572525	14.010255	0.8053156	0.5177164	0.0	0.0	0.126
8.0	0.0	0.0	0.0	1.0	0.0	0.8417499	0.0	0.66248	"Trinidad and Tobago"	0.265	0.0	0.0	1.0	0.0	0.0	8.917445	14.048208	0.8053156	0.5177164	0.0	0.0	0.11129999
1.0	23.9	1.0	0.0	0.0	0.0	0.69129276	1.0	0.582796	"United States"	0.013	0.0	0.0	1.0	0.0	0.0	9.199785	19.012182	0.4677373	0.26298726	0.117	0.0	0.008164001
2.0	23.9	1.0	0.0	0.0	0.0	0.69129276	1.0	0.582796	"United States"	0.013	0.0	0.0	1.0	0.0	0.0	9.362976	19.084913	0.4677373	0.26298726	0.117	0.0	0.008164001
3.0	23.9	1.0	0.0	0.0	0.0	0.69129276	1.0	0.582796	"United States"	0.013	0.0	0.0	1.0	0.0	0.0	9.469854	19.138765	0.4677373	0.26298726	0.117	0.0	0.008164001
4.0	23.9	1.0	0.0	0.0	0.0	0.69129276	1.0	0.582796	"United States"	0.021	0.0	0.0	1.0	0.0	0.0	9.523836	19.19065	0.4677373	0.26298726	0.117	0.0	0.013188
5.0	23.9	1.0	0.0	0.0	0.0	0.69129276	1.0	0.582796	"United States"	0.025	0.0	0.0	1.0	0.0	0.0	9.635282	19.241428	0.4677373	0.26298726	0.117	0.0	0.015700001
6.0	23.9	1.0	0.0	0.0	0.0	0.69129276	1.0	0.582796	"United States"	0.013	0.0	0.0	1.0	0.0	0.0	9.715349	19.287445	0.4677373	0.26298726	0.117	0.0	0.008164001
7.0	23.9	1.0	0.0	0.0	0.0	0.69129276	1.0	0.582796	"United States"	0.015	0.0	0.0	1.0	0.0	0.0	9.801123	19.334728	0.4677373	0.26298726	0.117	0.0	0.00942
8.0	23.9	1.0	0.0	0.0	0.0	0.69129276	1.0	0.582796	"United States"	0.015	0.0	0.0	1.0	0.0	0.0	9.850878	19.386751	0.4677373	0.26298726	0.117	0.0	0.00942
1.0	28.4	0.0	0.0	1.0	0.0	0.5788137	1.0	0.40792504	"Argentina"	0.048	0.0	1.0	0.0	0.0	0.0	8.403353	16.841578	0.18225303	0.095964625	0.047	0.0	0.036768
2.0	28.4	0.0	0.0	1.0	0.0	0.5788137	1.0	0.40792504	"Argentina"	0.048	0.0	0.0	0.0	0.0	0.0	8.520786	16.919334	0.18225303	0.095964625	0.047	0.0	0.036768
3.0	28.4	0.0	0.0	1.0	0.0	0.5788137	1.0	0.40792504	"Argentina"	0.05	0.0	1.0	0.0	0.0	0.0	8.637107	16.99198	0.18225303	0.095964625	0.047	1.0	0.0383
4.0	28.4	0.0	0.0	1.0	0.0	0.5788137	1.0	0.40792504	"Argentina"	0.042	1.0	1.0	1.0	1.0	0.0	8.708144	17.075489	0.18225303	0.095964625	0.047	1.0	0.032172
5.0	28.4	0.0	0.0	1.0	0.0	0.5788137	1.0	0.40792504	"Argentina"	0.08	0.0	0.0	0.0	0.0	0.0	8.78048	17.151066	0.18225303	0.095964625	0.047	0.0	0.061279997
6.0	28.4	0.0	0.0	1.0	0.0	0.5788137	1.0	0.40792504	"Argentina"	0.074	0.0	0.0	1.0	0.0	0.0	8.57998	17.226824	0.18225303	0.095964625	0.047	0.0	0.056684
